id_proyecto,tema_principal,corporacion,id_congresista,partido_id,voto,id_votacion
7130,"Seguridad, defensa y fuerza publica",senado,145,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,33,4,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,519,5,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,35,145,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,1055,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,38,2,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,548,2,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,39,3,No asistio,10559
7130,"Seguridad, defensa y fuerza publica",senado,1279,4,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,40,2,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,2463,145,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,153,2,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,41,2,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,566,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,42,4,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,160,2,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,47,3,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,48,146,Si,10559
7130,"Seguridad, defensa y fuerza publica",senado,1800,3,No asistio,10559
7130,"Seguridad, defensa y fuerza publica",senado,1180,5,No asistio,10559
7130,"Seguridad, defensa y fuerza publica",senado,169,117,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,50,5,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,281,4,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,177,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,1804,146,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,668,6,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,2279,5,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,2447,5,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,1456,4,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,59,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,2452,5,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,60,10,No asistio,10559
7130,"Seguridad, defensa y fuerza publica",senado,1200,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,1186,3,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,2600,5,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,2734,146,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,763,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,1705,6,Si,10559
7130,"Seguridad, defensa y fuerza publica",senado,791,4,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,66,4,No asistio,10559
7130,"Seguridad, defensa y fuerza publica",senado,2233,2,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,832,145,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,1260,6,Si,10559
7130,"Seguridad, defensa y fuerza publica",senado,74,3,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,77,6,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,875,5,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,1714,6,Si,10559
7130,"Seguridad, defensa y fuerza publica",senado,1266,12,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,896,4,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,6057,5,No asistio,10559
7130,"Seguridad, defensa y fuerza publica",senado,906,2,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,914,2,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,85,4,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,933,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,290,4,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,1805,12,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,244,4,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,88,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,1819,146,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,4993,145,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,92,2,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,96,144,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,297,2,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,97,4,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,98,10,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,1052,5,No asistio,10559
7130,"Seguridad, defensa y fuerza publica",senado,1468,4,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,100,4,No,10559
7130,"Seguridad, defensa y fuerza publica",senado,258,5,Se abstuvo,10559
7130,"Seguridad, defensa y fuerza publica",senado,2462,145,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1208,117,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,4,4,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,8,117,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,9,2,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,10,6,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,2012,11,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,288,10,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,11,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,112,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,12,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,13,5,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,116,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1942,9,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,2456,2,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,19,3,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,20,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,447,3,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,131,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,2842,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,133,4,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,2459,145,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,27,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,28,2,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,29,6,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,1486,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,2238,2,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,505,2,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,507,2,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,145,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,33,4,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,519,5,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,35,145,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1055,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,38,2,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,548,2,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,39,3,No asistio,10560
7130,"Seguridad, defensa y fuerza publica",senado,1279,4,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,40,2,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,2463,145,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,153,2,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,41,2,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,566,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,42,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,160,2,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,47,3,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,48,146,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,1800,3,No asistio,10560
7130,"Seguridad, defensa y fuerza publica",senado,1180,5,No asistio,10560
7130,"Seguridad, defensa y fuerza publica",senado,169,117,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,50,5,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,281,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,177,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1804,146,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,668,6,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,2279,5,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,2447,5,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,1456,4,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,59,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,2452,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,60,10,No asistio,10560
7130,"Seguridad, defensa y fuerza publica",senado,1200,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1186,3,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,2600,5,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,2734,146,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,763,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1705,6,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,791,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,66,4,No asistio,10560
7130,"Seguridad, defensa y fuerza publica",senado,2233,2,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,832,145,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1260,6,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,74,3,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,77,6,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,875,5,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,1714,6,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,1266,12,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,896,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,6057,5,No asistio,10560
7130,"Seguridad, defensa y fuerza publica",senado,906,2,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,914,2,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,85,4,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,933,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,290,4,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1805,12,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,244,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,88,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1819,146,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,4993,145,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,92,2,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,96,144,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,297,2,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,97,4,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,98,10,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,1052,5,No asistio,10560
7130,"Seguridad, defensa y fuerza publica",senado,1468,4,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,100,4,Si,10560
7130,"Seguridad, defensa y fuerza publica",senado,258,5,Se abstuvo,10560
7130,"Seguridad, defensa y fuerza publica",senado,2462,145,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,1208,117,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,4,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,8,117,No,10569
7130,"Seguridad, defensa y fuerza publica",senado,9,2,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,10,6,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,2012,11,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,288,10,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,11,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,112,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,12,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,13,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,116,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,1942,9,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,2456,2,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,19,3,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,20,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,447,3,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,131,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,2842,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,133,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,2459,145,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,27,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,28,2,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,29,6,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,1486,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,2238,2,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,505,2,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,507,2,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,145,5,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,33,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,519,5,No,10569
7130,"Seguridad, defensa y fuerza publica",senado,35,145,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,1055,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,38,2,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,548,2,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,39,3,No asistio,10569
7130,"Seguridad, defensa y fuerza publica",senado,1279,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,40,2,No,10569
7130,"Seguridad, defensa y fuerza publica",senado,2463,145,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,153,2,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,41,2,No,10569
7130,"Seguridad, defensa y fuerza publica",senado,566,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,42,4,No,10569
7130,"Seguridad, defensa y fuerza publica",senado,160,2,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,47,3,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,48,146,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,1800,3,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,1180,5,No asistio,10569
7130,"Seguridad, defensa y fuerza publica",senado,169,117,No,10569
7130,"Seguridad, defensa y fuerza publica",senado,50,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,281,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,177,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,1804,146,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,668,6,No asistio,10569
7130,"Seguridad, defensa y fuerza publica",senado,2279,5,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,2447,5,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,1456,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,59,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,2452,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,60,10,No asistio,10569
7130,"Seguridad, defensa y fuerza publica",senado,1200,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,1186,3,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,2600,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,2734,146,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,763,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,1705,6,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,791,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,66,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,2233,2,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,832,145,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,1260,6,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,74,3,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,77,6,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,875,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,1714,6,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,1266,12,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,896,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,6057,5,No asistio,10569
7130,"Seguridad, defensa y fuerza publica",senado,906,2,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,914,2,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,85,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,933,5,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,290,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,1805,12,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,244,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,88,5,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,1819,146,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,4993,145,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,92,2,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,96,144,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,297,2,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,97,4,Se abstuvo,10569
7130,"Seguridad, defensa y fuerza publica",senado,98,10,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,1052,5,No asistio,10569
7130,"Seguridad, defensa y fuerza publica",senado,1468,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,100,4,Si,10569
7130,"Seguridad, defensa y fuerza publica",senado,258,5,Se abstuvo,10569
7131,Rama Ejecutiva,camara,3256,131,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2504,5,Si,9417
7131,Rama Ejecutiva,camara,2502,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2395,6,No,9417
7131,Rama Ejecutiva,camara,2127,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1693,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2506,5,Si,9417
7131,Rama Ejecutiva,camara,257,5,Si,9417
7131,Rama Ejecutiva,camara,997,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1971,2,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1640,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,251,3,Se abstuvo,9417
7131,Rama Ejecutiva,camara,978,2,Si,9417
7131,Rama Ejecutiva,camara,2521,117,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1525,4,Si,9417
7131,Rama Ejecutiva,camara,2538,145,Si,9417
7131,Rama Ejecutiva,camara,1245,3,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1956,2,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1178,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,873,4,Si,9417
7131,Rama Ejecutiva,camara,1229,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2448,146,No,9417
7131,Rama Ejecutiva,camara,2483,5,Si,9417
7131,Rama Ejecutiva,camara,2492,149,No asistio,9417
7131,Rama Ejecutiva,camara,1201,2,Se abstuvo,9417
7131,Rama Ejecutiva,camara,792,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,198,2,No asistio,9417
7131,Rama Ejecutiva,camara,1625,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1202,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,189,2,Si,9417
7131,Rama Ejecutiva,camara,2818,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,718,3,Si,9417
7131,Rama Ejecutiva,camara,183,3,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2761,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2553,117,No asistio,9417
7131,Rama Ejecutiva,camara,1631,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,656,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2498,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2450,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1513,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2516,3,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2455,3,Si,9417
7131,Rama Ejecutiva,camara,1622,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,547,68,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2496,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2443,3,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2520,117,Se abstuvo,9417
7131,Rama Ejecutiva,camara,140,3,Se abstuvo,9417
7131,Rama Ejecutiva,camara,130,3,No asistio,9417
7131,Rama Ejecutiva,camara,127,2,Si,9417
7131,Rama Ejecutiva,camara,123,2,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2499,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,122,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2812,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1694,4,Si,9417
7131,Rama Ejecutiva,camara,1522,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2474,117,Se abstuvo,9417
7131,Rama Ejecutiva,camara,283,4,Si,9417
7131,Rama Ejecutiva,camara,110,145,Si,9417
7131,Rama Ejecutiva,camara,2817,110,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2533,6,No asistio,9417
7131,Rama Ejecutiva,camara,2816,3,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1531,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2815,149,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2491,3,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2031,4,Si,9417
7131,Rama Ejecutiva,camara,259,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1532,4,Si,9417
7131,Rama Ejecutiva,camara,256,5,Si,9417
7131,Rama Ejecutiva,camara,2083,2,Si,9417
7131,Rama Ejecutiva,camara,2501,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,970,5,Si,9417
7131,Rama Ejecutiva,camara,2017,11,Se abstuvo,9417
7131,Rama Ejecutiva,camara,937,5,Si,9417
7131,Rama Ejecutiva,camara,2263,5,Si,9417
7131,Rama Ejecutiva,camara,242,2,Si,9417
7131,Rama Ejecutiva,camara,2080,2,Si,9417
7131,Rama Ejecutiva,camara,2479,5,Si,9417
7131,Rama Ejecutiva,camara,6042,2,Si,9417
7131,Rama Ejecutiva,camara,922,5,Si,9417
7131,Rama Ejecutiva,camara,1716,4,Si,9417
7131,Rama Ejecutiva,camara,1217,2,Si,9417
7131,Rama Ejecutiva,camara,2522,2,Si,9417
7131,Rama Ejecutiva,camara,2507,5,Si,9417
7131,Rama Ejecutiva,camara,1561,4,Si,9417
7131,Rama Ejecutiva,camara,2442,3,Si,9417
7131,Rama Ejecutiva,camara,1246,5,Si,9417
7131,Rama Ejecutiva,camara,2535,5,Si,9417
7131,Rama Ejecutiva,camara,1785,5,Si,9417
7131,Rama Ejecutiva,camara,1526,4,Si,9417
7131,Rama Ejecutiva,camara,836,5,Si,9417
7131,Rama Ejecutiva,camara,1894,12,Si,9417
7131,Rama Ejecutiva,camara,213,5,Se abstuvo,9417
7131,Rama Ejecutiva,camara,211,2,Si,9417
7131,Rama Ejecutiva,camara,1970,2,Si,9417
7131,Rama Ejecutiva,camara,148,145,Si,9417
7131,Rama Ejecutiva,camara,2029,2,Si,9417
7131,Rama Ejecutiva,camara,206,4,Si,9417
7131,Rama Ejecutiva,camara,2759,3,Se abstuvo,9417
7131,Rama Ejecutiva,camara,819,6,No,9417
7131,Rama Ejecutiva,camara,2484,5,Si,9417
7131,Rama Ejecutiva,camara,2523,5,Si,9417
7131,Rama Ejecutiva,camara,1984,2,Si,9417
7131,Rama Ejecutiva,camara,192,6,No,9417
7131,Rama Ejecutiva,camara,1605,4,Si,9417
7131,Rama Ejecutiva,camara,2813,4,Si,9417
7131,Rama Ejecutiva,camara,2514,5,Si,9417
7131,Rama Ejecutiva,camara,1947,2,Si,9417
7131,Rama Ejecutiva,camara,2497,5,Si,9417
7131,Rama Ejecutiva,camara,182,2,Si,9417
7131,Rama Ejecutiva,camara,2042,2,Si,9417
7131,Rama Ejecutiva,camara,1133,2,Si,9417
7131,Rama Ejecutiva,camara,2539,117,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2513,5,Si,9417
7131,Rama Ejecutiva,camara,6099,5,Si,9417
7131,Rama Ejecutiva,camara,2494,5,Si,9417
7131,Rama Ejecutiva,camara,1992,2,Si,9417
7131,Rama Ejecutiva,camara,1646,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2108,2,Si,9417
7131,Rama Ejecutiva,camara,1292,145,Si,9417
7131,Rama Ejecutiva,camara,2247,5,Si,9417
7131,Rama Ejecutiva,camara,453,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2500,5,Si,9417
7131,Rama Ejecutiva,camara,1167,3,Si,9417
7131,Rama Ejecutiva,camara,5479,5,Si,9417
7131,Rama Ejecutiva,camara,1720,4,Si,9417
7131,Rama Ejecutiva,camara,2515,5,Si,9417
7131,Rama Ejecutiva,camara,398,4,Si,9417
7131,Rama Ejecutiva,camara,2039,2,Si,9417
7131,Rama Ejecutiva,camara,1615,4,Se abstuvo,9417
7131,Rama Ejecutiva,camara,2480,5,Si,9417
7131,Rama Ejecutiva,camara,107,2,Si,9417
7131,Rama Ejecutiva,camara,106,5,Si,9417
7131,Rama Ejecutiva,camara,2439,5,Si,9417
7131,Rama Ejecutiva,camara,2819,147,Se abstuvo,9417
7131,Rama Ejecutiva,camara,590,150,Si,9417
7131,Rama Ejecutiva,camara,2084,2,Se abstuvo,9417
7131,Rama Ejecutiva,camara,1912,12,Si,9417
7131,Rama Ejecutiva,camara,1952,2,Si,9417
7131,Rama Ejecutiva,camara,2246,5,Si,9417
7131,Rama Ejecutiva,camara,1635,4,Si,9417
7131,Rama Ejecutiva,camara,2534,5,Si,9417
